,0
365,3.6571428571428566
366,3.6571428571428566
367,3.6571428571428566
368,3.6571428571428566
369,3.6571428571428566
370,3.1527777777777777
371,3.1527777777777777
372,3.1527777777777777
373,3.1527777777777777
374,3.1527777777777777
375,3.1527777777777777
376,3.1527777777777777
377,3.1527777777777777
378,3.1527777777777777
379,3.1527777777777777
380,4.042857142857144
381,4.042857142857144
382,4.042857142857144
383,4.042857142857144
384,4.042857142857144
385,4.042857142857144
386,4.042857142857144
387,4.042857142857144
388,4.042857142857144
389,4.042857142857144
390,4.527777777777779
391,4.527777777777779
392,4.527777777777779
393,4.527777777777779
394,4.527777777777779
395,4.527777777777779
396,4.527777777777779
397,4.527777777777779
398,4.527777777777779
399,4.527777777777779
400,2.9571428571428573
401,2.9571428571428573
402,2.9571428571428573
403,2.9571428571428573
404,2.9571428571428573
405,2.9571428571428573
406,2.9571428571428573
407,2.9571428571428573
408,2.9571428571428573
409,2.9571428571428573
410,3.5753424657534247
411,3.5753424657534247
412,3.5753424657534247
413,3.5753424657534247
414,3.5753424657534247
415,3.5753424657534247
416,3.5753424657534247
417,3.5753424657534247
418,3.5753424657534247
419,3.5753424657534247
420,3.0416666666666665
421,3.0416666666666665
422,3.0416666666666665
423,3.0416666666666665
424,3.0416666666666665
425,3.0416666666666665
426,3.0416666666666665
427,3.0416666666666665
428,3.0416666666666665
429,3.0416666666666665
430,2.619718309859155
431,2.619718309859155
432,2.619718309859155
433,2.619718309859155
434,2.619718309859155
435,2.619718309859155
436,2.619718309859155
437,2.619718309859155
438,2.619718309859155
439,2.619718309859155
440,3.3239436619718314
441,3.3239436619718314
442,3.3239436619718314
443,3.3239436619718314
444,3.3239436619718314
445,3.3239436619718314
446,3.3239436619718314
447,3.3239436619718314
448,3.3239436619718314
449,3.3239436619718314
450,4.171428571428572
451,4.171428571428572
452,4.171428571428572
453,4.171428571428572
454,4.171428571428572
455,4.171428571428572
456,4.171428571428572
457,4.171428571428572
458,4.171428571428572
459,4.171428571428572
460,3.871428571428571
461,3.871428571428571
462,3.871428571428571
463,3.871428571428571
464,3.871428571428571
465,3.871428571428571
466,3.871428571428571
467,3.871428571428571
468,3.871428571428571
469,3.871428571428571
470,4.142857142857143
471,4.142857142857143
472,4.142857142857143
473,4.142857142857143
474,4.142857142857143
475,4.142857142857143
476,4.142857142857143
477,4.142857142857143
478,4.142857142857143
479,4.142857142857143
480,3.7605633802816896
481,3.7605633802816896
482,3.7605633802816896
483,3.7605633802816896
484,3.7605633802816896
485,3.7605633802816896
486,3.7605633802816896
487,3.7605633802816896
488,3.7605633802816896
489,3.7605633802816896
490,4.056338028169014
491,4.056338028169014
492,4.056338028169014
493,4.056338028169014
494,4.056338028169014
495,4.056338028169014
496,4.056338028169014
497,4.056338028169014
498,4.056338028169014
499,4.056338028169014
500,3.4722222222222223
501,3.4722222222222223
502,3.4722222222222223
503,3.4722222222222223
504,3.4722222222222223
505,3.4722222222222223
506,3.4722222222222223
507,3.4722222222222223
508,3.4722222222222223
509,3.4722222222222223
510,3.8356164383561633
511,3.8356164383561633
512,3.8356164383561633
513,3.8356164383561633
514,3.8356164383561633
515,3.8356164383561633
516,3.8356164383561633
517,3.8356164383561633
518,3.8356164383561633
519,3.8356164383561633
520,3.732394366197183
521,3.732394366197183
522,3.732394366197183
523,3.732394366197183
524,3.732394366197183
525,3.732394366197183
526,3.732394366197183
527,3.732394366197183
528,3.732394366197183
529,3.732394366197183
530,3.3714285714285714
531,3.3714285714285714
532,3.3714285714285714
533,3.3714285714285714
534,3.3714285714285714
535,3.3714285714285714
536,3.3714285714285714
537,3.3714285714285714
538,3.3714285714285714
539,3.3714285714285714
540,2.642857142857143
541,2.642857142857143
542,2.642857142857143
543,2.642857142857143
544,2.642857142857143
545,2.642857142857143
546,2.642857142857143
547,2.642857142857143
548,2.642857142857143
549,2.642857142857143
550,3.5142857142857142
551,3.5142857142857142
552,3.5142857142857142
553,3.5142857142857142
554,3.5142857142857142
555,3.5142857142857142
556,3.5142857142857142
557,3.5142857142857142
558,3.5142857142857142
559,3.5142857142857142
560,4.142857142857143
561,4.142857142857143
562,4.142857142857143
563,4.142857142857143
564,4.142857142857143
565,4.142857142857143
566,4.142857142857143
567,4.142857142857143
568,4.142857142857143
569,4.142857142857143
570,4.083333333333333
571,4.083333333333333
572,4.083333333333333
573,4.083333333333333
574,4.083333333333333
575,4.083333333333333
576,4.083333333333333
577,4.083333333333333
578,4.083333333333333
579,4.083333333333333
580,2.7571428571428567
581,2.7571428571428567
582,2.7571428571428567
583,2.7571428571428567
584,2.7571428571428567
585,2.7571428571428567
586,2.7571428571428567
587,2.7571428571428567
588,2.7571428571428567
589,2.7571428571428567
590,2.7746478873239435
591,2.7746478873239435
592,2.7746478873239435
593,2.7746478873239435
594,2.7746478873239435
595,2.7746478873239435
596,2.7746478873239435
597,2.7746478873239435
598,2.7746478873239435
599,2.7746478873239435
600,2.5285714285714285
601,2.5285714285714285
602,2.5285714285714285
603,2.5285714285714285
604,2.5285714285714285
605,2.5285714285714285
606,2.5285714285714285
607,2.5285714285714285
608,2.5285714285714285
609,2.5285714285714285
610,2.4571428571428573
611,2.4571428571428573
612,2.4571428571428573
613,2.4571428571428573
614,2.4571428571428573
615,2.4571428571428573
616,2.4571428571428573
617,2.4571428571428573
618,2.4571428571428573
619,2.4571428571428573
620,2.267605633802817
621,2.267605633802817
622,2.267605633802817
623,2.267605633802817
624,2.267605633802817
625,2.267605633802817
626,2.267605633802817
627,2.267605633802817
628,2.267605633802817
629,2.267605633802817
630,2.5694444444444446
631,2.5694444444444446
632,2.5694444444444446
633,2.5694444444444446
634,2.5694444444444446
635,2.5694444444444446
636,2.5694444444444446
637,2.5694444444444446
638,2.5694444444444446
639,2.5694444444444446
640,2.3285714285714287
641,2.3285714285714287
642,2.3285714285714287
643,2.3285714285714287
644,2.3285714285714287
645,2.3285714285714287
646,2.3285714285714287
647,2.3285714285714287
648,2.3285714285714287
649,2.3285714285714287
650,2.5285714285714285
651,2.5285714285714285
652,2.5285714285714285
653,2.5285714285714285
654,2.5285714285714285
655,2.5285714285714285
656,2.5285714285714285
657,2.5285714285714285
658,2.5285714285714285
659,2.5285714285714285
660,2.619718309859155
661,2.619718309859155
662,2.619718309859155
663,2.619718309859155
664,2.619718309859155
665,2.619718309859155
666,2.619718309859155
667,2.619718309859155
668,2.619718309859155
669,2.619718309859155
670,2.5774647887323945
671,2.5774647887323945
672,2.5774647887323945
673,2.5774647887323945
674,2.5774647887323945
675,2.5774647887323945
676,2.5774647887323945
677,2.5774647887323945
678,2.5774647887323945
679,2.5774647887323945
680,2.8732394366197185
681,2.8732394366197185
682,2.8732394366197185
683,2.8732394366197185
684,2.8732394366197185
685,2.8732394366197185
686,2.8732394366197185
687,2.8732394366197185
688,2.8732394366197185
689,2.8732394366197185
690,3.5
691,3.5
692,3.5
693,3.5
694,3.5
695,3.5
696,3.5
697,3.5
698,3.5
699,3.5
700,2.557142857142857
701,2.557142857142857
702,2.557142857142857
703,2.557142857142857
704,2.557142857142857
705,2.557142857142857
706,2.557142857142857
707,2.557142857142857
708,2.557142857142857
709,2.557142857142857
710,3.0285714285714285
711,3.0285714285714285
712,3.0285714285714285
713,3.0285714285714285
714,3.0285714285714285
715,3.0285714285714285
716,3.0285714285714285
717,3.0285714285714285
718,3.0285714285714285
719,3.0285714285714285
720,2.4857142857142858
721,2.4857142857142858
722,2.4857142857142858
723,2.4857142857142858
724,2.4857142857142858
725,2.4857142857142858
726,2.4857142857142858
727,2.4857142857142858
728,2.4857142857142858
729,2.4857142857142858
730,2.4285714285714284
731,2.4285714285714284
732,2.4285714285714284
733,2.4285714285714284
734,2.4285714285714284
735,2.4285714285714284
736,2.4285714285714284
737,2.4285714285714284
738,2.4285714285714284
739,2.4285714285714284
740,2.112676056338028
741,2.112676056338028
742,2.112676056338028
743,2.112676056338028
744,2.112676056338028
745,2.112676056338028
746,2.112676056338028
747,2.112676056338028
748,2.112676056338028
749,2.112676056338028
750,2.9571428571428573
751,2.9571428571428573
752,2.9571428571428573
753,2.9571428571428573
754,2.9571428571428573
755,2.9571428571428573
756,2.9571428571428573
757,2.9571428571428573
758,2.9571428571428573
759,2.9571428571428573
760,2.888888888888889
761,2.888888888888889
762,2.888888888888889
763,2.888888888888889
764,2.888888888888889
765,2.888888888888889
766,2.888888888888889
767,2.888888888888889
768,2.888888888888889
769,2.888888888888889
770,3.128571428571429
771,3.128571428571429
772,3.128571428571429
773,3.128571428571429
774,3.128571428571429
775,3.128571428571429
776,3.128571428571429
777,3.128571428571429
778,3.128571428571429
779,3.128571428571429
780,2.718309859154929
781,2.718309859154929
782,2.718309859154929
783,2.718309859154929
784,2.718309859154929
785,2.718309859154929
786,2.718309859154929
787,2.718309859154929
788,2.718309859154929
789,2.718309859154929
790,2.628571428571429
791,2.628571428571429
792,2.628571428571429
793,2.628571428571429
794,2.628571428571429
795,2.628571428571429
796,2.628571428571429
797,2.628571428571429
798,2.628571428571429
799,2.628571428571429
800,2.8732394366197185
801,2.8732394366197185
802,2.8732394366197185
803,2.8732394366197185
804,2.8732394366197185
805,2.8732394366197185
806,2.8732394366197185
807,2.8732394366197185
808,2.8732394366197185
809,2.8732394366197185
810,2.8428571428571434
811,2.8428571428571434
812,2.8428571428571434
813,2.8428571428571434
814,2.8428571428571434
815,2.8428571428571434
816,2.8428571428571434
817,2.8428571428571434
818,2.8428571428571434
819,2.8428571428571434
820,3.085714285714286
821,3.085714285714286
822,3.085714285714286
823,3.085714285714286
824,3.085714285714286
825,3.085714285714286
826,3.085714285714286
827,3.085714285714286
828,3.085714285714286
829,3.085714285714286
830,2.7142857142857144
831,2.7142857142857144
832,2.7142857142857144
833,2.7142857142857144
834,2.7142857142857144
835,2.7142857142857144
836,2.7142857142857144
837,2.7142857142857144
838,2.7142857142857144
839,2.7142857142857144
840,2.9295774647887325
841,2.9295774647887325
842,2.9295774647887325
843,2.9295774647887325
844,2.9295774647887325
845,2.9295774647887325
846,2.9295774647887325
847,2.9295774647887325
848,2.9295774647887325
849,2.9295774647887325
850,2.442857142857143
851,2.442857142857143
852,2.442857142857143
853,2.442857142857143
854,2.442857142857143
855,2.442857142857143
856,2.442857142857143
857,2.442857142857143
858,2.442857142857143
859,2.442857142857143
860,3.085714285714286
861,3.085714285714286
862,3.085714285714286
863,3.085714285714286
864,3.085714285714286
865,3.085714285714286
866,3.085714285714286
867,3.085714285714286
868,3.085714285714286
869,3.085714285714286
870,2.9857142857142858
871,2.9857142857142858
872,2.9857142857142858
873,2.9857142857142858
874,2.9857142857142858
875,2.9857142857142858
876,2.9857142857142858
877,2.9857142857142858
878,2.9857142857142858
879,2.9857142857142858
880,3.185714285714285
881,3.185714285714285
882,3.185714285714285
883,3.185714285714285
884,3.185714285714285
885,3.185714285714285
886,3.185714285714285
887,3.185714285714285
888,3.185714285714285
889,3.185714285714285
890,3.0416666666666665
891,3.0416666666666665
892,3.0416666666666665
893,3.0416666666666665
894,3.0416666666666665
895,3.0416666666666665
896,3.0416666666666665
897,3.0416666666666665
898,3.0416666666666665
899,3.0416666666666665
900,2.6142857142857143
901,2.6142857142857143
902,2.6142857142857143
903,2.6142857142857143
904,2.6142857142857143
905,2.6142857142857143
906,2.6142857142857143
907,2.6142857142857143
908,2.6142857142857143
909,2.6142857142857143
910,2.267605633802817
911,2.267605633802817
912,2.267605633802817
913,2.267605633802817
914,2.267605633802817
915,2.267605633802817
916,2.267605633802817
917,2.267605633802817
918,2.267605633802817
919,2.267605633802817
920,2.6666666666666665
921,2.6666666666666665
922,2.6666666666666665
923,2.6666666666666665
924,2.6666666666666665
925,2.6666666666666665
926,2.6666666666666665
927,2.6666666666666665
928,2.6666666666666665
929,2.6666666666666665
930,2.6666666666666665
931,2.6666666666666665
932,2.6666666666666665
933,2.6666666666666665
934,2.6666666666666665
935,2.6666666666666665
936,2.6666666666666665
937,2.6666666666666665
938,2.6666666666666665
939,2.6666666666666665
940,2.391304347826087
941,2.391304347826087
942,2.391304347826087
943,2.391304347826087
944,2.391304347826087
945,2.391304347826087
946,2.391304347826087
947,2.391304347826087
948,2.391304347826087
949,2.391304347826087
950,2.7142857142857144
951,2.7142857142857144
952,2.7142857142857144
953,2.7142857142857144
954,2.7142857142857144
955,2.7142857142857144
956,2.7142857142857144
957,2.7142857142857144
958,2.7142857142857144
959,2.7142857142857144
960,2.8169014084507036
961,2.8169014084507036
962,2.8169014084507036
963,2.8169014084507036
964,2.8169014084507036
965,2.8169014084507036
966,2.8169014084507036
967,2.8169014084507036
968,2.8169014084507036
969,2.8169014084507036
970,2.971014492753623
971,2.971014492753623
972,2.971014492753623
973,2.971014492753623
974,2.971014492753623
975,2.971014492753623
976,2.971014492753623
977,2.971014492753623
978,2.971014492753623
979,2.971014492753623
980,2.8695652173913038
981,2.8695652173913038
982,2.8695652173913038
983,2.8695652173913038
984,2.8695652173913038
985,2.8695652173913038
986,2.8695652173913038
987,2.8695652173913038
988,2.8695652173913038
989,2.8695652173913038
990,3.126760563380281
991,3.126760563380281
992,3.126760563380281
993,3.126760563380281
994,3.126760563380281
995,3.126760563380281
996,3.126760563380281
997,3.126760563380281
998,3.126760563380281
999,3.126760563380281
1000,4.515625
1001,4.515625
1002,4.515625
1003,4.515625
1004,4.515625
1005,4.515625
1006,4.515625
1007,4.515625
1008,4.515625
1009,4.515625
1010,4.5625
1011,4.5625
1012,4.5625
1013,4.5625
1014,4.5625
1015,4.5625
1016,4.5625
1017,4.5625
1018,4.5625
1019,4.5625
1020,4.65625
1021,4.65625
1022,4.65625
1023,4.65625
1024,4.65625
1025,4.65625
1026,4.65625
1027,4.65625
1028,4.65625
1029,4.65625
1030,4.65625
1031,4.65625
1032,4.65625
1033,4.65625
1034,4.65625
1035,4.65625
1036,4.65625
1037,4.65625
1038,4.65625
1039,4.65625
1040,4.690140845070423
1041,4.690140845070423
1042,4.690140845070423
1043,4.690140845070423
1044,4.690140845070423
1045,4.690140845070423
1046,4.690140845070423
1047,4.690140845070423
1048,4.690140845070423
1049,4.690140845070423
1050,4.359375
1051,4.359375
1052,4.359375
1053,4.359375
1054,4.359375
1055,4.359375
1056,4.359375
1057,4.359375
1058,4.359375
1059,4.359375
1060,4.535211267605634
1061,4.535211267605634
1062,4.535211267605634
1063,4.535211267605634
1064,4.535211267605634
1065,4.535211267605634
1066,4.535211267605634
1067,4.535211267605634
1068,4.535211267605634
1069,4.535211267605634
1070,4.47887323943662
1071,4.47887323943662
1072,4.47887323943662
1073,4.47887323943662
1074,4.47887323943662
1075,4.47887323943662
1076,4.47887323943662
1077,4.47887323943662
1078,4.47887323943662
1079,4.47887323943662
1080,3.5
1081,3.5
1082,3.5
1083,3.5
1084,3.5
1085,3.5
1086,3.5
1087,3.5
1088,3.5
1089,3.5
1090,4.888888888888889
1091,4.888888888888889
1092,4.888888888888889
1093,4.888888888888889
1094,4.888888888888889
1095,4.888888888888889
1096,4.888888888888889
1097,4.888888888888889
1098,4.888888888888889
1099,4.888888888888889
1100,4.342857142857143
1101,4.342857142857143
1102,4.342857142857143
1103,4.342857142857143
1104,4.342857142857143
1105,4.342857142857143
1106,4.342857142857143
1107,4.342857142857143
1108,4.342857142857143
1109,4.342857142857143
1110,1.375
1111,1.375
1112,1.375
1113,1.375
1114,1.375
1115,1.375
1116,1.375
1117,1.375
1118,1.375
1119,1.375
1120,2.453125
1121,2.453125
1122,2.453125
1123,2.453125
1124,2.453125
1125,2.453125
1126,2.453125
1127,2.453125
1128,2.453125
1129,2.453125
1130,1.5857142857142856
1131,1.5857142857142856
1132,1.5857142857142856
1133,1.5857142857142856
1134,1.5857142857142856
1135,1.5857142857142856
1136,1.5857142857142856
1137,1.5857142857142856
1138,1.5857142857142856
1139,1.5857142857142856
1140,1.676056338028169
1141,1.676056338028169
1142,1.676056338028169
1143,1.676056338028169
1144,1.676056338028169
1145,1.676056338028169
1146,1.676056338028169
1147,1.676056338028169
1148,1.676056338028169
1149,1.676056338028169
1150,3.125
1151,3.125
1152,3.125
1153,3.125
1154,3.125
1155,3.125
1156,3.125
1157,3.125
1158,3.125
1159,3.125
1160,3.109375
1161,3.109375
1162,3.109375
1163,3.109375
1164,3.109375
1165,3.109375
1166,3.109375
1167,3.109375
1168,3.109375
1169,3.109375
1170,3.125
1171,3.125
1172,3.125
1173,3.125
1174,3.125
1175,3.125
1176,3.125
1177,3.125
1178,3.125
1179,3.125
1180,2.3380281690140845
1181,2.3380281690140845
1182,2.3380281690140845
1183,2.3380281690140845
1184,2.3380281690140845
1185,2.3380281690140845
1186,2.3380281690140845
1187,2.3380281690140845
1188,2.3380281690140845
1189,2.3380281690140845
1190,3.53125
1191,3.53125
1192,3.53125
1193,3.53125
1194,3.53125
1195,3.53125
1196,3.53125
1197,3.53125
1198,3.53125
1199,3.53125
1200,2.5
1201,2.5
1202,2.5
1203,2.5
1204,2.5
1205,2.5
1206,2.5
1207,2.5
1208,2.5
1209,2.5
1210,2.546875
1211,2.546875
1212,2.546875
1213,2.546875
1214,2.546875
1215,2.546875
1216,2.546875
1217,2.546875
1218,2.546875
1219,2.546875
1220,3.3428571428571434
1221,3.3428571428571434
1222,3.3428571428571434
1223,3.3428571428571434
1224,3.3428571428571434
1225,3.3428571428571434
1226,3.3428571428571434
1227,3.3428571428571434
1228,3.3428571428571434
1229,3.3428571428571434
1230,4.032258064516129
1231,4.032258064516129
1232,4.032258064516129
1233,4.032258064516129
1234,4.032258064516129
1235,4.032258064516129
1236,4.032258064516129
1237,4.032258064516129
1238,4.032258064516129
1239,4.032258064516129
1240,3.2
1241,3.2
1242,3.2
1243,3.2
1244,3.2
1245,3.2
1246,3.2
1247,3.2
1248,3.2
1249,3.2
1250,3.055555555555556
1251,3.055555555555556
1252,3.055555555555556
1253,3.055555555555556
1254,3.055555555555556
1255,3.055555555555556
1256,3.055555555555556
1257,3.055555555555556
1258,3.055555555555556
1259,3.055555555555556
1260,2.9
1261,2.9
1262,2.9
1263,2.9
1264,2.9
1265,2.9
1266,2.9
1267,2.9
1268,2.9
1269,2.9
1270,2.25
1271,2.25
1272,2.25
1273,2.25
1274,2.25
1275,2.25
1276,2.25
1277,2.25
1278,2.25
1279,2.25
1280,2.4571428571428573
1281,2.4571428571428573
1282,2.4571428571428573
1283,2.4571428571428573
1284,2.4571428571428573
1285,2.4571428571428573
1286,2.4571428571428573
1287,2.4571428571428573
1288,2.4571428571428573
1289,2.4571428571428573
1290,2.3
1291,2.3
1292,2.3
1293,2.3
1294,2.3
1295,2.3
1296,2.3
1297,2.3
1298,2.3
1299,2.3
1300,2.771428571428572
1301,2.771428571428572
1302,2.771428571428572
1303,2.771428571428572
1304,2.771428571428572
1305,2.771428571428572
1306,2.771428571428572
1307,2.771428571428572
1308,2.771428571428572
1309,2.771428571428572
1310,2.718309859154929
1311,2.718309859154929
1312,2.718309859154929
1313,2.718309859154929
1314,2.718309859154929
1315,2.718309859154929
1316,2.718309859154929
1317,2.718309859154929
1318,2.718309859154929
1319,2.718309859154929
1320,4.71830985915493
1321,4.71830985915493
1322,4.71830985915493
1323,4.71830985915493
1324,4.71830985915493
1325,4.71830985915493
1326,4.71830985915493
1327,4.71830985915493
1328,4.71830985915493
1329,4.71830985915493
1330,2.8732394366197185
1331,2.8732394366197185
1332,2.8732394366197185
1333,2.8732394366197185
1334,2.8732394366197185
1335,2.8732394366197185
1336,2.8732394366197185
1337,2.8732394366197185
1338,2.8732394366197185
1339,2.8732394366197185
1340,3.1142857142857143
1341,3.1142857142857143
1342,3.1142857142857143
1343,3.1142857142857143
1344,3.1142857142857143
1345,3.1142857142857143
1346,3.1142857142857143
1347,3.1142857142857143
1348,3.1142857142857143
1349,3.1142857142857143
1350,2.7285714285714286
1351,2.7285714285714286
1352,2.7285714285714286
1353,2.7285714285714286
1354,2.7285714285714286
1355,2.7285714285714286
1356,2.7285714285714286
1357,2.7285714285714286
1358,2.7285714285714286
1359,2.7285714285714286
1360,3.2957746478873235
1361,3.2957746478873235
1362,3.2957746478873235
1363,3.2957746478873235
1364,3.2957746478873235
1365,3.2957746478873235
1366,3.2957746478873235
1367,3.2957746478873235
1368,3.2957746478873235
